波长(nm),相对强度
464.30617,2391.0
464.6089990000001,2383.0
464.91182800000007,2372.0
465.21465700000005,2373.0
465.517486,2445.0
465.820315,2383.0
466.1231440000001,2405.0
466.42597300000006,2401.0
466.72880200000003,2372.0
467.031631,2438.0
467.3344600000001,2387.0
467.63728900000007,2419.0
467.94011800000004,2375.0
468.242947,2380.0
468.545776,2365.0
468.8486050000001,2371.0
469.15143400000005,2323.0
469.454263,2314.0
469.757092,2279.0
470.0599210000001,2276.0
470.36275000000006,2272.0
470.66557900000004,2369.0
470.968408,2357.0
471.2712370000001,2379.0
471.5740660000001,2365.0
471.87689500000005,2475.0
472.179724,2502.0
472.482553,2563.0
472.7853820000001,2546.0
473.08821100000006,2462.0
473.39104000000003,2482.0
473.693869,2431.0
473.9966980000001,2436.0
474.29952700000007,2474.0
474.60235600000004,2468.0
474.905185,2439.0
475.208014,2431.0
475.5108430000001,2496.0
475.81367200000005,2488.0
476.116501,2460.0
476.41933,2471.0
476.7221590000001,2444.0
477.02498800000006,2443.0
477.32781700000004,2503.0
477.630646,2583.0
477.933475,2542.0
478.2363040000001,2583.0
478.53913300000005,2533.0
478.841962,2554.0
479.144791,2540.0
479.4476200000001,2556.0
479.75044900000006,2584.0
480.05327800000003,2614.0
480.356107,2531.0
480.6589360000001,2490.0
480.96176500000007,2503.0
481.26459400000005,2591.0
481.567423,2587.0
481.870252,2635.0
482.1730810000001,2638.0
482.47591000000006,2715.0
482.77873900000003,2666.0
483.081568,2700.0
483.3843970000001,2635.0
483.68722600000007,2661.0
483.99005500000004,2689.0
484.292884,2717.0
484.595713,2700.0
484.8985420000001,2693.0
485.20137100000005,2680.0
485.5042,2755.0
485.807029,2699.0
486.1098580000001,2687.0
486.41268700000006,2680.0
486.71551600000004,2692.0
487.018345,2657.0
487.3211740000001,2606.0
487.6240030000001,2640.0
487.92683200000005,2711.0
488.229661,2716.0
488.53249,2651.0
488.8353190000001,2688.0
489.13814800000006,2681.0
489.44097700000003,2773.0
489.743806,2833.0
490.0466350000001,2768.0
490.34946400000007,2771.0
490.65229300000004,2814.0
490.955122,2760.0
491.257951,2784.0
491.5607800000001,2768.0
491.86360900000005,2743.0
492.166438,2788.0
492.469267,2820.0
492.7720960000001,2899.0
493.07492500000006,2907.0
493.37775400000004,2948.0
493.680583,2967.0
493.9834120000001,2908.0
494.2862410000001,2936.0
494.58907000000005,2969.0
494.891899,2967.0
495.194728,2962.0
495.4975570000001,2935.0
495.80038600000006,2868.0
496.10321500000003,2957.0
496.406044,2926.0
496.7088730000001,2975.0
497.01170200000007,2943.0
497.31453100000004,3035.0
497.61736,3018.0
497.920189,3005.0
498.2230180000001,3116.0
498.52584700000006,3097.0
498.82867600000003,3073.0
499.131505,3075.0
499.4343340000001,3084.0
499.73716300000007,3022.0
500.03999200000004,3101.0
500.342821,3077.0
500.64565,3035.0
500.9484790000001,3121.0
501.25130800000005,3159.0
501.554137,3077.0
501.856966,3178.0
502.1597950000001,3177.0
502.46262400000006,3202.0
502.76545300000004,3158.0
503.068282,3142.0
503.3711110000001,3211.0
503.6739400000001,3339.0
503.97676900000005,3331.0
504.279598,3390.0
504.582427,3499.0
504.8852560000001,3437.0
505.18808500000006,3485.0
505.49091400000003,3560.0
505.793743,3507.0
506.0965720000001,3492.0
506.39940100000007,3473.0
506.70223000000004,3590.0
507.005059,3594.0
507.307888,3579.0
507.6107170000001,3692.0
507.91354600000005,3699.0
508.216375,3700.0
508.519204,3599.0
508.8220330000001,3676.0
509.12486200000006,3724.0
509.42769100000004,3778.0
509.73052,3871.0
510.0333490000001,3894.0
510.3361780000001,3882.0
510.63900700000005,4006.0
510.941836,4163.0
511.244665,4184.0
511.5474940000001,4174.0
511.85032300000006,4093.0
512.1531520000001,4049.0
512.4559810000001,3987.0
512.75881,3981.0
513.061639,3958.0
513.364468,3963.0
513.667297,3948.0
513.9701259999999,4010.0
514.2729550000001,3933.0
514.5757840000001,3930.0
514.8786130000001,3868.0
515.1814420000001,3825.0
515.484271,3793.0
515.7871,3787.0
516.089929,3766.0
516.392758,3756.0
516.6955870000002,3773.0
516.9984160000001,3742.0
517.3012450000001,3743.0
517.6040740000001,3766.0
517.906903,3789.0
518.209732,3784.0
518.512561,3727.0
518.81539,3807.0
519.118219,3854.0
519.4210480000002,3780.0
519.7238770000001,3800.0
520.0267060000001,3813.0
520.3295350000001,3859.0
520.632364,3933.0
520.935193,3948.0
521.238022,3989.0
521.540851,3943.0
521.84368,4003.0
522.1465090000002,4040.0
522.4493380000001,4095.0
522.7521670000001,4069.0
523.0549960000001,4050.0
523.357825,4058.0
523.660654,4042.0
523.963483,4037.0
524.266312,4112.0
524.569141,4179.0
524.8719700000001,4267.0
525.1747990000001,4272.0
525.4776280000001,4308.0
525.7804570000001,4410.0
526.083286,4404.0
526.386115,4454.0
526.688944,4560.0
526.991773,4626.0
527.2946019999999,4774.0
527.5974310000001,4742.0
527.9002600000001,4891.0
528.2030890000001,4976.0
528.5059180000001,5024.0
528.808747,5042.0
529.111576,5283.0
529.414405,5405.0
529.717234,5431.0
530.0200629999999,5589.0
530.3228920000001,5755.0
530.6257210000001,5970.0
530.9285500000001,6084.0
531.2313790000001,6233.0
531.534208,6295.0
531.837037,6446.0
532.139866,6571.0
532.442695,6838.0
532.7455240000002,7094.0
533.0483530000001,7352.0
533.3511820000001,7556.0
533.6540110000001,7824.0
533.95684,8058.0
534.259669,8360.0
534.562498,8575.0
534.865327,8805.0
535.168156,9124.0
535.4709850000002,9213.0
535.7738140000001,9414.0
536.0766430000001,9595.0
536.3794720000001,9656.0
536.682301,9534.0
536.98513,9533.0
537.287959,9692.0
537.590788,9835.0
537.893617,10075.0
538.1964460000002,10567.0
538.4992750000001,11282.0
538.8021040000001,12185.0
539.1049330000001,13142.0
539.407762,14084.0
539.710591,14948.0
540.01342,15729.0
540.316249,16640.0
540.619078,18032.0
540.9219070000001,19454.0
541.2247360000001,20613.0
541.5275650000001,21926.0
541.8303940000001,23119.0
542.133223,24276.0
542.436052,24924.0
542.738881,25559.0
543.04171,26136.0
543.3445389999999,26807.0
543.6473680000001,27124.0
543.9501970000001,27554.0
544.2530260000001,28123.0
544.5558550000001,29150.0
544.858684,29757.0
545.161513,29815.0
545.464342,29844.0
545.767171,30300.0
546.0699999999999,30645.0
546.3728290000001,30442.0
546.6756580000001,29866.0
546.9784870000001,29215.0
547.2813160000001,29055.0
547.584145,29443.0
547.886974,29529.0
548.189803,29039.0
548.492632,27799.0
548.7954610000002,26636.0
549.0982900000001,25487.0
549.4011190000001,24058.0
549.7039480000001,22575.0
550.006777,21798.0
550.309606,21628.0
550.612435,20853.0
550.915264,18692.0
551.218093,17279.0
551.5209220000002,16566.0
551.8237510000001,15617.0
552.1265800000001,14894.0
552.4294090000001,14548.0
552.732238,13921.0
553.035067,13101.0
553.337896,12231.0
553.640725,11520.0
553.943554,10469.0
554.2463830000002,9767.0
554.5492120000001,9253.0
554.8520410000001,8377.0
555.1548700000001,7706.0
555.457699,7119.0
555.760528,6672.0
556.063357,6286.0
556.366186,5998.0
556.669015,5711.0
556.9718440000001,5457.0
557.2746730000001,5180.0
557.5775020000001,5005.0
557.8803310000001,4827.0
558.18316,4698.0
558.485989,4510.0
558.788818,4426.0
559.091647,4490.0
559.3944759999999,4447.0
559.6973050000001,4498.0
560.0001340000001,4439.0
560.3029630000001,4366.0
560.6057920000001,4400.0
560.908621,4455.0
561.21145,4346.0
561.514279,4204.0
561.817108,4011.0
562.1199369999999,3872.0
562.4227660000001,3845.0
562.7255950000001,3807.0
563.0284240000001,3837.0
563.3312530000001,3922.0
563.634082,3876.0
563.936911,3798.0
564.23974,3825.0
564.542569,3801.0
564.8453980000002,3821.0
565.1482270000001,3795.0
565.4510560000001,3732.0
565.7538850000001,3779.0
566.056714,3757.0
566.359543,3703.0
566.662372,3667.0
566.965201,3672.0
567.26803,3609.0
567.5708590000002,3571.0
567.8736880000001,3567.0
568.1765170000001,3581.0
568.4793460000001,3519.0
568.782175,3475.0
569.085004,3476.0
569.387833,3439.0
569.690662,3462.0
569.993491,3467.0
570.2963200000002,3397.0
570.5991490000001,3443.0
570.9019780000001,3429.0
571.2048070000001,3396.0
571.507636,3373.0
571.810465,3287.0
572.113294,3251.0
572.416123,3206.0
572.718952,3247.0
573.0217810000001,3235.0
573.3246100000001,3237.0
573.6274390000001,3109.0
573.9302680000001,3081.0
574.233097,3141.0
574.535926,3051.0
574.838755,3127.0
575.141584,3079.0
575.4444129999999,3077.0
575.7472420000001,3003.0
576.0500710000001,3074.0
576.3529000000001,3099.0
576.6557290000001,3038.0
576.958558,2982.0
577.261387,3049.0
577.564216,2996.0
577.867045,3090.0
578.1698739999999,3086.0
578.4727030000001,3003.0
578.7755320000001,3025.0
579.0783610000001,2999.0
579.3811900000001,2997.0
579.684019,2974.0
579.986848,3024.0
580.289677,3061.0
580.592506,3019.0
580.8953350000002,2944.0
581.1981640000001,3013.0
581.5009930000001,3011.0
581.8038220000001,3004.0
582.106651,3005.0
582.40948,2955.0
582.712309,2934.0
583.015138,2902.0
583.317967,3017.0
583.6207960000002,2981.0
583.9236250000001,3047.0
584.2264540000001,3034.0
584.5292830000001,3121.0
584.832112,3141.0
585.134941,3211.0
585.43777,3209.0
585.740599,3196.0
586.043428,3192.0
586.3462570000002,3246.0
586.6490860000001,3237.0
586.9519150000001,3160.0
587.2547440000001,3104.0
587.557573,3210.0
587.860402,3294.0
588.163231,3370.0
588.46606,3384.0
588.768889,3491.0
589.0717180000001,3499.0
589.3745470000001,3439.0
589.6773760000001,3531.0
589.9802050000001,3482.0
590.283034,3581.0
590.585863,3766.0
590.888692,3913.0
591.191521,4019.0
591.4943499999999,4191.0
591.7971790000001,4303.0
592.1000080000001,4381.0
592.4028370000001,4461.0
592.7056660000001,4526.0
593.008495,4572.0
593.311324,4643.0
593.614153,4700.0
593.916982,4809.0
594.2198110000002,4944.0
594.5226400000001,5117.0
594.8254690000001,5243.0
595.1282980000001,5359.0
595.4311270000001,5392.0
595.733956,5575.0
596.036785,5761.0
596.339614,5841.0
596.642443,5971.0
596.9452720000002,6179.0
597.2481010000001,6261.0
597.5509300000001,6468.0
597.8537590000001,6547.0
598.156588,6745.0
598.459417,6869.0
598.762246,7009.0
599.065075,7191.0
599.367904,7355.0
599.6707330000002,7451.0
599.9735620000001,7534.0
600.2763910000001,7730.0
600.5792200000001,7814.0
600.882049,7892.0
601.184878,8062.0
601.487707,8159.0
601.790536,8257.0
602.093365,8303.0
602.3961940000002,8348.0
602.6990230000001,8410.0
603.0018520000001,8400.0
603.3046810000001,8404.0
603.60751,8386.0
603.910339,8414.0
604.213168,8247.0
604.515997,8186.0
604.818826,8033.0
605.1216550000001,7907.0
605.4244840000001,7807.0
605.7273130000001,7632.0
606.0301420000001,7461.0
606.332971,7373.0
606.6358,7266.0
606.938629,7177.0
607.241458,7015.0
607.5442869999999,6816.0
607.8471160000001,6630.0
608.1499450000001,6459.0
608.4527740000001,6131.0
608.7556030000001,5779.0
609.058432,5530.0
609.361261,5308.0
609.66409,5095.0
609.966919,4891.0
610.2697480000002,4643.0
610.5725770000001,4382.0
610.8754060000001,4216.0
611.1782350000001,4115.0
611.4810640000001,4056.0
611.783893,3907.0
612.086722,3714.0
612.389551,3529.0
612.69238,3374.0
612.9952090000002,3234.0
613.2980380000001,3129.0
613.6008670000001,2932.0
613.9036960000001,2864.0
614.206525,2770.0
614.509354,2644.0
614.812183,2566.0
615.115012,2497.0
615.417841,2396.0
615.7206700000002,2374.0
616.0234990000001,2407.0
616.3263280000001,2370.0
616.6291570000001,2256.0
616.931986,2229.0
617.234815,2248.0
617.537644,2277.0
617.840473,2241.0
618.143302,2216.0
618.4461310000002,2125.0
618.7489600000001,2060.0
619.0517890000001,2003.0
619.3546180000001,1947.0
619.657447,1873.0
619.960276,1834.0
620.263105,1868.0
620.565934,1852.0
620.868763,1939.0
621.1715920000001,1976.0
621.4744210000001,1955.0
621.7772500000001,1937.0
622.0800790000001,1929.0
622.382908,1904.0
622.685737,1913.0
622.988566,1945.0
623.291395,1895.0
623.5942239999999,1789.0
623.8970530000001,1803.0
624.1998820000001,1748.0
624.5027110000001,1823.0
624.8055400000001,1891.0
625.108369,1867.0
625.411198,1786.0
625.714027,1755.0
626.016856,1677.0
626.3196850000002,1752.0
626.6225140000001,1755.0
626.9253430000001,1743.0
627.2281720000001,1652.0
627.5310010000001,1673.0
627.83383,1675.0
628.136659,1692.0
628.439488,1665.0
628.742317,1740.0
629.0451460000002,1769.0
629.3479750000001,1689.0
629.6508040000001,1694.0
629.9536330000001,1673.0
630.256462,1683.0
630.559291,1667.0
630.86212,1677.0
631.164949,1587.0
631.467778,1608.0
631.7706070000002,1617.0
632.0734360000001,1578.0
632.3762650000001,1606.0
632.6790940000001,1603.0
632.981923,1632.0
633.284752,1566.0
633.587581,1528.0
633.89041,1552.0
634.193239,1557.0
634.4960680000002,1605.0
634.7988970000001,1612.0
635.1017260000001,1571.0
635.4045550000001,1542.0
635.707384,1499.0
636.010213,1572.0
636.313042,1491.0
636.615871,1442.0
636.9187,1433.0
637.2215290000001,1482.0
637.5243580000001,1512.0
637.8271870000001,1485.0
638.1300160000001,1457.0
638.432845,1451.0
638.735674,1424.0
639.038503,1447.0
639.341332,1394.0
639.6441609999999,1460.0
639.9469900000001,1464.0
640.2498190000001,1464.0
640.5526480000001,1436.0
640.8554770000001,1484.0
641.158306,1403.0
641.461135,1370.0
641.763964,1346.0
642.066793,1412.0
642.3696220000002,1354.0
642.6724510000001,1400.0
642.9752800000001,1379.0
643.2781090000001,1397.0
643.5809380000001,1425.0
643.883767,1386.0
644.186596,1373.0
644.489425,1318.0
644.792254,1347.0
645.0950830000002,1311.0
645.3979120000001,1284.0
645.7007410000001,1197.0
646.0035700000001,1250.0
646.306399,1205.0
646.609228,1221.0
646.912057,1255.0
647.214886,1322.0
647.517715,1290.0
647.8205440000002,1311.0
648.1233730000001,1304.0
648.4262020000001,1348.0
648.7290310000001,1311.0
649.03186,1327.0
649.334689,1356.0
649.637518,1375.0
649.940347,1310.0
650.243176,1255.0
650.5460050000002,1282.0
650.8488340000001,1243.0
651.1516630000001,1278.0
651.4544920000001,1320.0
651.757321,1229.0
652.06015,1223.0
652.362979,1220.0
652.665808,1258.0
652.968637,1246.0
653.2714660000001,1215.0
653.5742950000001,1202.0
653.8771240000001,1170.0
654.1799530000001,1177.0
654.482782,1248.0
654.785611,1242.0
655.08844,1271.0
655.391269,1243.0
655.6940979999999,1180.0
655.9969270000001,1226.0
656.2997560000001,1268.0
656.6025850000001,1260.0
656.9054140000001,1242.0
657.208243,1135.0
657.511072,1190.0
657.813901,1195.0
658.11673,1141.0
658.4195590000002,1124.0
658.7223880000001,1105.0
659.0252170000001,1168.0
659.3280460000001,1200.0
659.6308750000001,1219.0
659.933704,1241.0
660.236533,1233.0
660.539362,1156.0
660.842191,1167.0
661.1450200000002,1130.0
661.4478490000001,1101.0
661.7506780000001,1119.0
662.0535070000001,1147.0
662.356336,1102.0
662.659165,1078.0
662.961994,1177.0
663.264823,1086.0
663.567652,1076.0
663.8704810000002,1092.0
664.1733100000001,1136.0
664.4761390000001,1129.0
664.7789680000001,1076.0
665.081797,1110.0
665.384626,1121.0
665.687455,1098.0
665.990284,1126.0
666.293113,1086.0
666.5959420000002,1139.0
666.8987710000001,1092.0
667.2016000000001,1139.0
667.5044290000001,1143.0
667.807258,1165.0
668.110087,1169.0
668.412916,1117.0
668.715745,1099.0
669.018574,1123.0
669.3214030000001,1155.0
669.6242320000001,1067.0
669.9270610000001,1022.0
670.2298900000001,1016.0
670.532719,1075.0
670.835548,1043.0
671.138377,1069.0
671.441206,1008.0
671.7440350000002,1053.0
672.0468640000001,1063.0
672.3496930000001,993.0
672.6525220000001,1033.0
672.9553510000001,1099.0
673.25818,1059.0
673.561009,1046.0
673.863838,986.0
674.166667,975.0
674.4694960000002,1044.0
674.7723250000001,1034.0
675.0751540000001,1050.0
675.3779830000001,987.0
675.6808120000001,946.0
675.983641,920.0
676.28647,919.0
676.589299,944.0
676.892128,977.0
677.1949570000002,1048.0
677.4977860000001,1003.0
677.8006150000001,1000.0
678.1034440000001,1030.0
678.406273,996.0
678.709102,1004.0
679.011931,1016.0
679.31476,990.0
679.617589,914.0
679.9204180000002,941.0
680.2232470000001,904.0
680.5260760000001,982.0
680.8289050000001,974.0
681.131734,1002.0
681.434563,987.0
681.737392,938.0
682.040221,921.0
682.34305,882.0
682.6458790000001,910.0
682.9487080000001,905.0
683.2515370000001,902.0
683.5543660000001,948.0
683.857195,896.0
684.160024,939.0
684.462853,893.0
684.765682,934.0
685.068511,938.0
685.3713400000001,959.0
685.6741690000001,919.0
685.9769980000001,958.0
686.2798270000001,957.0
686.582656,890.0
686.885485,854.0
687.188314,881.0
687.491143,916.0
687.7939720000002,858.0
688.0968010000001,924.0
688.3996300000001,906.0
688.7024590000001,951.0
689.0052880000001,938.0
689.308117,951.0
689.610946,977.0
689.913775,908.0
690.216604,903.0
690.5194330000002,850.0
690.8222620000001,855.0
691.1250910000001,859.0
691.4279200000001,824.0
691.7307490000001,873.0
692.033578,888.0
692.336407,893.0
692.639236,905.0
692.942065,937.0
693.2448940000002,912.0
693.5477230000001,854.0
693.8505520000001,898.0
694.1533810000001,901.0
694.45621,924.0
694.759039,952.0
695.061868,907.0
695.364697,833.0
695.667526,881.0
695.9703550000002,842.0
696.2731840000001,859.0
696.5760130000001,876.0
696.8788420000001,848.0
697.181671,815.0
697.4845,867.0
697.787329,815.0
698.090158,775.0
698.392987,755.0
698.6958160000001,765.0
698.9986450000001,765.0
699.3014740000001,779.0
699.6043030000001,760.0
699.907132,833.0
700.209961,790.0
700.51279,802.0
700.815619,823.0
701.118448,772.0
701.4212770000001,798.0
701.7241060000001,837.0
702.0269350000001,856.0
702.3297640000001,821.0
702.632593,765.0
702.935422,742.0
703.238251,735.0
703.54108,750.0
703.8439090000002,809.0
704.1467380000001,787.0
704.4495670000001,820.0
704.7523960000001,844.0
705.0552250000001,834.0
705.358054,783.0
705.660883,832.0
705.963712,867.0
706.266541,886.0
706.5693700000002,853.0
706.8721990000001,783.0
707.1750280000001,841.0
707.4778570000001,766.0
707.7806860000001,738.0
708.083515,789.0
708.386344,703.0
708.689173,780.0
708.992002,750.0
709.2948310000002,729.0
709.5976600000001,692.0
709.9004890000001,660.0
710.2033180000001,746.0
710.506147,796.0
710.808976,728.0
711.111805,759.0
711.414634,771.0
711.717463,768.0
712.0202920000002,771.0
712.3231210000001,759.0
712.6259500000001,788.0
712.9287790000001,778.0
713.231608,773.0
713.534437,768.0
713.837266,744.0
714.140095,765.0
714.442924,702.0
714.7457530000001,756.0
715.0485820000001,796.0
715.3514110000001,712.0
715.6542400000001,753.0
715.957069,725.0
716.259898,747.0
716.562727,750.0
716.865556,714.0
717.168385,682.0
717.4712140000001,734.0
717.7740430000001,701.0
718.0768720000001,751.0
718.3797010000001,715.0
718.68253,758.0
718.985359,679.0
719.288188,725.0
719.591017,764.0
719.8938460000002,677.0
720.1966750000001,707.0
720.4995040000001,699.0
720.8023330000001,686.0
721.1051620000001,678.0
721.407991,651.0
721.71082,657.0
722.013649,718.0
722.316478,736.0
722.6193070000002,671.0
722.9221360000001,678.0
723.2249650000001,658.0
723.5277940000001,723.0
723.8306230000001,727.0
724.133452,657.0
724.436281,674.0
724.73911,676.0
725.041939,683.0
725.3447680000002,648.0
725.6475970000001,704.0
725.9504260000001,673.0
726.2532550000001,695.0
726.556084,671.0
726.858913,616.0
727.161742,578.0
727.464571,595.0
727.7674,666.0
728.0702290000002,599.0
728.3730580000001,662.0
728.6758870000001,656.0
728.9787160000001,718.0
729.281545,673.0
729.584374,693.0
729.887203,621.0
730.190032,681.0
730.492861,643.0
730.7956900000001,591.0
731.0985190000001,606.0
731.4013480000001,587.0
731.7041770000001,642.0
732.007006,628.0
732.309835,686.0
732.612664,634.0
732.915493,592.0
733.218322,659.0
733.5211510000001,622.0
733.8239800000001,678.0
734.1268090000001,714.0
734.4296380000001,636.0
734.732467,597.0
735.035296,650.0
735.338125,704.0
735.640954,731.0
735.9437830000002,686.0
736.2466120000001,666.0
736.5494410000001,625.0
736.8522700000001,657.0
737.1550990000001,612.0
737.457928,555.0
737.760757,621.0
738.063586,559.0
738.366415,630.0
738.6692440000002,622.0
738.9720730000001,602.0
739.2749020000001,598.0
739.5777310000001,550.0
739.8805600000001,543.0
740.183389,569.0
740.486218,631.0
740.789047,575.0
741.091876,588.0
741.3947050000002,551.0
741.6975340000001,556.0
742.0003630000001,597.0
742.3031920000001,580.0
742.606021,531.0
742.90885,521.0
743.211679,530.0
743.514508,577.0
743.817337,535.0
744.1201660000002,597.0
744.4229950000001,555.0
744.7258240000001,592.0
745.0286530000001,539.0
745.331482,513.0
745.634311,530.0
745.93714,580.0
746.239969,615.0
746.542798,560.0
746.8456270000001,611.0
747.1484560000001,575.0
747.4512850000001,523.0
747.7541140000001,590.0
748.056943,584.0
748.359772,608.0
748.662601,539.0
748.96543,509.0
749.2682590000002,552.0
749.5710880000001,529.0
749.8739170000001,482.0
750.1767460000001,491.0
750.4795750000001,554.0
750.782404,518.0
751.085233,556.0
751.388062,481.0
751.690891,452.0
751.9937200000002,463.0
752.2965490000001,462.0
752.5993780000001,458.0
752.9022070000001,455.0
753.2050360000001,508.0
753.507865,509.0
753.810694,561.0
754.113523,557.0
754.416352,575.0
754.7191810000002,586.0
755.0220100000001,542.0
755.3248390000001,486.0
755.6276680000001,518.0
755.9304970000001,522.0
756.233326,480.0
756.536155,494.0
756.838984,550.0
757.141813,521.0
757.4446420000002,524.0
757.7474710000001,534.0
758.0503000000001,509.0
758.3531290000001,512.0
758.655958,429.0
758.958787,481.0
759.261616,441.0
759.564445,456.0
759.867274,451.0
760.1701030000002,417.0
760.4729320000001,442.0
760.7757610000001,419.0
761.0785900000001,509.0
761.381419,552.0
761.684248,515.0
761.987077,439.0
762.289906,439.0
762.592735,489.0
762.8955640000001,454.0
763.1983930000001,415.0
763.5012220000001,449.0
763.8040510000001,435.0
764.10688,409.0
764.409709,459.0
764.712538,446.0
765.015367,476.0
765.3181960000002,510.0
765.6210250000001,528.0
765.9238540000001,487.0
766.2266830000001,467.0
766.5295120000001,488.0
766.832341,454.0
767.13517,506.0
767.437999,513.0
767.740828,424.0
768.0436570000002,484.0
768.3464860000001,446.0
768.6493150000001,474.0
768.9521440000001,460.0
769.2549730000001,479.0
769.557802,407.0
769.860631,376.0
770.16346,361.0
770.466289,371.0
770.7691180000002,388.0
771.0719470000001,400.0
771.3747760000001,450.0
771.6776050000001,432.0
771.9804340000001,461.0
772.283263,519.0
772.586092,420.0
772.888921,369.0
773.19175,345.0
773.4945790000002,330.0
773.7974080000001,399.0
774.1002370000001,344.0
774.4030660000001,384.0
774.705895,402.0
775.008724,440.0
775.311553,481.0
775.614382,414.0
775.917211,337.0
776.2200400000002,334.0
776.5228690000001,317.0
776.8256980000001,392.0
777.1285270000001,324.0
777.431356,361.0
777.734185,341.0
778.037014,315.0
778.339843,398.0
778.642672,447.0
778.9455010000001,406.0
779.2483300000001,382.0
779.5511590000001,432.0
779.8539880000001,450.0
780.156817,417.0
780.459646,418.0
780.762475,339.0
781.065304,314.0
781.3681330000002,344.0
781.6709620000001,349.0
781.9737910000001,371.0
782.2766200000001,369.0
782.5794490000001,386.0
782.882278,414.0
783.185107,364.0
783.487936,396.0
783.790765,358.0
784.0935940000002,321.0
784.3964230000001,305.0
784.6992520000001,302.0
785.0020810000001,365.0
785.3049100000001,353.0
785.607739,408.0
785.910568,428.0
786.2133970000002,396.0
786.5162260000002,353.0
786.8190550000002,360.0
787.1218840000001,324.0
787.4247130000001,363.0
787.7275420000001,331.0
788.0303710000001,381.0
788.3332,307.0
788.636029,391.0
788.9388580000002,303.0
789.2416870000002,396.0
789.5445160000002,318.0
789.8473450000001,386.0
790.1501740000001,336.0
790.4530030000001,388.0
790.755832,338.0
791.058661,386.0
791.36149,364.0
791.6643190000002,329.0
791.9671480000002,286.0
792.2699770000002,362.0
792.5728060000001,384.0
792.8756350000001,388.0
793.1784640000001,356.0
793.481293,319.0
793.784122,369.0
794.0869510000002,309.0
794.3897800000002,362.0
794.6926090000002,324.0
794.9954380000001,378.0
795.2982670000001,332.0
795.6010960000001,316.0
795.9039250000001,295.0
796.206754,276.0
796.509583,287.0
796.8124120000002,326.0
797.1152410000002,348.0
797.4180700000002,350.0
797.7208990000001,366.0
798.0237280000001,299.0
798.3265570000001,247.0
798.6293860000001,226.0
798.932215,230.0
799.235044,242.0
799.5378730000002,240.0
799.8407020000002,318.0
800.1435310000002,280.0
800.4463600000001,312.0
800.7491890000001,272.0
801.0520180000001,239.0
801.3548470000001,312.0
801.657676,340.0
801.960505,363.0
802.2633340000002,314.0
802.5661630000002,267.0
802.8689920000002,264.0
803.1718210000001,282.0
803.4746500000001,281.0
803.7774790000001,257.0
804.0803080000001,322.0
804.383137,331.0
804.685966,347.0
804.9887950000002,366.0
805.2916240000002,317.0
805.5944530000002,289.0
805.8972820000001,335.0
806.2001110000001,308.0
806.5029400000001,360.0
806.805769,365.0
807.108598,366.0
807.4114270000002,376.0
807.7142560000002,369.0
808.0170850000002,323.0
808.3199140000002,303.0
808.6227430000001,341.0
808.9255720000001,270.0
809.2284010000001,344.0
809.53123,289.0
809.834059,298.0
810.1368880000002,268.0
810.4397170000002,253.0
810.7425460000002,229.0
811.0453750000001,217.0
811.3482040000001,195.0
811.6510330000001,296.0
811.9538620000001,337.0
812.256691,293.0
812.55952,268.0
812.8623490000002,283.0
813.1651780000002,278.0
813.4680070000002,337.0
813.7708360000001,361.0
814.0736650000001,293.0
814.3764940000001,245.0
814.6793230000001,307.0
814.982152,352.0
815.284981,279.0
815.5878100000002,296.0
815.8906390000002,329.0
816.1934680000002,285.0
816.4962970000001,356.0
816.7991260000001,289.0
817.1019550000001,317.0
817.4047840000001,261.0
817.707613,239.0
818.010442,286.0
818.3132710000002,289.0
818.6161000000002,315.0
818.9189290000002,301.0
819.2217580000001,267.0
819.5245870000001,334.0
819.8274160000001,246.0
820.1302450000001,292.0
820.433074,253.0
820.735903,236.0
821.0387320000002,312.0
821.3415610000002,343.0
821.6443900000002,315.0
821.9472190000001,311.0
822.2500480000001,255.0
822.5528770000001,279.0
822.855706,265.0
823.158535,257.0
823.4613640000002,232.0
823.7641930000002,303.0
824.0670220000002,338.0
824.3698510000002,302.0
824.6726800000001,269.0
824.9755090000001,301.0
825.2783380000001,328.0
825.581167,243.0
825.883996,216.0
826.1868250000002,317.0
826.4896540000002,326.0
826.7924830000002,268.0
827.0953120000001,239.0
827.3981410000001,265.0
827.7009700000001,261.0
828.0037990000001,296.0
828.306628,301.0
828.609457,306.0
828.9122860000002,294.0
829.2151150000002,263.0
829.5179440000002,297.0
829.8207730000001,271.0
830.1236020000001,217.0
830.4264310000001,268.0
830.7292600000001,273.0
831.032089,242.0
831.334918,309.0
831.6377470000002,250.0
831.9405760000002,260.0
832.2434050000002,286.0
832.5462340000001,330.0
832.8490630000001,336.0
833.1518920000001,310.0
833.4547210000001,265.0
833.75755,285.0
834.060379,250.0
834.3632080000002,241.0
834.6660370000002,271.0
834.9688660000002,297.0
835.2716950000001,257.0
835.5745240000001,228.0
835.8773530000001,252.0
836.1801820000001,274.0
836.483011,253.0
836.78584,288.0
837.0886690000002,255.0
837.3914980000002,266.0
837.6943270000002,316.0
837.9971560000001,252.0
838.2999850000001,309.0
838.6028140000001,280.0
838.905643,227.0
839.208472,279.0
839.5113010000002,287.0
839.8141300000002,271.0
840.1169590000002,324.0
840.4197880000002,267.0
840.7226170000001,304.0
841.0254460000001,235.0
841.3282750000001,223.0
