波长(nm),相对强度
447.044917,34019.0
447.3477460000001,34048.0
447.65057500000006,34118.0
447.95340400000003,34014.0
448.256233,34026.0
448.5590620000001,34131.0
448.86189100000007,34137.0
449.16472000000005,34205.0
449.467549,34320.0
449.770378,34401.0
450.0732070000001,34454.0
450.37603600000006,34341.0
450.67886500000003,34258.0
450.981694,34369.0
451.2845230000001,34266.0
451.58735200000007,34225.0
451.89018100000004,34263.0
452.19301,34328.0
452.495839,34282.0
452.7986680000001,34383.0
453.10149700000005,34337.0
453.404326,34417.0
453.707155,34523.0
454.0099840000001,34552.0
454.31281300000006,34492.0
454.61564200000004,34488.0
454.918471,34510.0
455.2213000000001,34512.0
455.5241290000001,34668.0
455.82695800000005,34653.0
456.129787,34638.0
456.432616,34619.0
456.7354450000001,34648.0
457.03827400000006,34692.0
457.34110300000003,34846.0
457.643932,34725.0
457.9467610000001,34709.0
458.24959000000007,34723.0
458.55241900000004,34791.0
458.855248,34766.0
459.158077,34740.0
459.4609060000001,34644.0
459.76373500000005,34751.0
460.066564,34744.0
460.369393,34788.0
460.6722220000001,34731.0
460.97505100000006,34808.0
461.27788000000004,34722.0
461.580709,34600.0
461.883538,34660.0
462.1863670000001,34659.0
462.48919600000005,34813.0
462.792025,34849.0
463.094854,34911.0
463.3976830000001,34890.0
463.70051200000006,34848.0
464.00334100000003,34785.0
464.30617,34786.0
464.6089990000001,34803.0
464.91182800000007,34937.0
465.21465700000005,34995.0
465.517486,34845.0
465.820315,34914.0
466.1231440000001,34990.0
466.42597300000006,34996.0
466.72880200000003,35010.0
467.031631,35022.0
467.3344600000001,35122.0
467.63728900000007,35086.0
467.94011800000004,34940.0
468.242947,34875.0
468.545776,34869.0
468.8486050000001,34797.0
469.15143400000005,34601.0
469.454263,34600.0
469.757092,34467.0
470.0599210000001,34420.0
470.36275000000006,34466.0
470.66557900000004,34432.0
470.968408,34506.0
471.2712370000001,34613.0
471.5740660000001,34640.0
471.87689500000005,34644.0
472.179724,34620.0
472.482553,34758.0
472.7853820000001,34874.0
473.08821100000006,34800.0
473.39104000000003,34768.0
473.693869,34857.0
473.9966980000001,35078.0
474.29952700000007,35131.0
474.60235600000004,35125.0
474.905185,35150.0
475.208014,34982.0
475.5108430000001,34945.0
475.81367200000005,34971.0
476.116501,35051.0
476.41933,35026.0
476.7221590000001,34988.0
477.02498800000006,35212.0
477.32781700000004,35233.0
477.630646,35108.0
477.933475,34929.0
478.2363040000001,34969.0
478.53913300000005,34858.0
478.841962,34890.0
479.144791,34910.0
479.4476200000001,34865.0
479.75044900000006,34782.0
480.05327800000003,34742.0
480.356107,34714.0
480.6589360000001,34784.0
480.96176500000007,34903.0
481.26459400000005,34787.0
481.567423,34817.0
481.870252,35026.0
482.1730810000001,35013.0
482.47591000000006,34811.0
482.77873900000003,34781.0
483.081568,34658.0
483.3843970000001,34717.0
483.68722600000007,34716.0
483.99005500000004,34886.0
484.292884,35054.0
484.595713,35163.0
484.8985420000001,35017.0
485.20137100000005,35170.0
485.5042,35424.0
485.807029,35548.0
486.1098580000001,35608.0
486.41268700000006,35666.0
486.71551600000004,35754.0
487.018345,35797.0
487.3211740000001,35852.0
487.6240030000001,35939.0
487.92683200000005,35992.0
488.229661,36039.0
488.53249,36059.0
488.8353190000001,36126.0
489.13814800000006,36045.0
489.44097700000003,36092.0
489.743806,36012.0
490.0466350000001,36083.0
490.34946400000007,36171.0
490.65229300000004,36237.0
490.955122,36239.0
491.257951,36148.0
491.5607800000001,36213.0
491.86360900000005,36236.0
492.166438,36302.0
492.469267,36248.0
492.7720960000001,36298.0
493.07492500000006,36375.0
493.37775400000004,36464.0
493.680583,36481.0
493.9834120000001,36449.0
494.2862410000001,36356.0
494.58907000000005,36404.0
494.891899,36452.0
495.194728,36494.0
495.4975570000001,36361.0
495.80038600000006,36451.0
496.10321500000003,36407.0
496.406044,36561.0
496.7088730000001,36601.0
497.01170200000007,36624.0
497.31453100000004,36595.0
497.61736,36562.0
497.920189,36561.0
498.2230180000001,36618.0
498.52584700000006,36633.0
498.82867600000003,36658.0
499.131505,36730.0
499.4343340000001,36721.0
499.73716300000007,36684.0
500.03999200000004,36628.0
500.342821,36818.0
500.64565,36841.0
500.9484790000001,36823.0
501.25130800000005,36870.0
501.554137,36867.0
501.856966,36887.0
502.1597950000001,37013.0
502.46262400000006,37007.0
502.76545300000004,37091.0
503.068282,36959.0
503.3711110000001,37069.0
503.6739400000001,36974.0
503.97676900000005,37024.0
504.279598,37093.0
504.582427,37153.0
504.8852560000001,37141.0
505.18808500000006,37088.0
505.49091400000003,37195.0
505.793743,37242.0
506.0965720000001,37268.0
506.39940100000007,37300.0
506.70223000000004,37326.0
507.005059,37314.0
507.307888,37375.0
507.6107170000001,37368.0
507.91354600000005,37373.0
508.216375,37359.0
508.519204,37408.0
508.8220330000001,37394.0
509.12486200000006,37481.0
509.42769100000004,37508.0
509.73052,37542.0
510.0333490000001,37554.0
510.3361780000001,37583.0
510.63900700000005,37582.0
510.941836,37580.0
511.244665,37520.0
511.5474940000001,37512.0
511.85032300000006,37501.0
512.1531520000001,37508.0
512.4559810000001,37531.0
512.75881,37572.0
513.061639,37606.0
513.364468,37574.0
513.667297,37572.0
513.9701259999999,37617.0
514.2729550000001,37582.0
514.5757840000001,37614.0
514.8786130000001,37591.0
515.1814420000001,37615.0
515.484271,37678.0
515.7871,37651.0
516.089929,37674.0
516.392758,37724.0
516.6955870000002,37696.0
516.9984160000001,37714.0
517.3012450000001,37690.0
517.6040740000001,37608.0
517.906903,37645.0
518.209732,37689.0
518.512561,37654.0
518.81539,37692.0
519.118219,37662.0
519.4210480000002,37666.0
519.7238770000001,37636.0
520.0267060000001,37709.0
520.3295350000001,37755.0
520.632364,37768.0
520.935193,37740.0
521.238022,37737.0
521.540851,37763.0
521.84368,37743.0
522.1465090000002,37739.0
522.4493380000001,37693.0
522.7521670000001,37695.0
523.0549960000001,37663.0
523.357825,37643.0
523.660654,37656.0
523.963483,37701.0
524.266312,37720.0
524.569141,37668.0
524.8719700000001,37587.0
525.1747990000001,37624.0
525.4776280000001,37587.0
525.7804570000001,37594.0
526.083286,37568.0
526.386115,37605.0
526.688944,37674.0
526.991773,37680.0
527.2946019999999,37648.0
527.5974310000001,37636.0
527.9002600000001,37639.0
528.2030890000001,37553.0
528.5059180000001,37458.0
528.808747,37449.0
529.111576,37445.0
529.414405,37415.0
529.717234,37447.0
530.0200629999999,37505.0
530.3228920000001,37450.0
530.6257210000001,37389.0
530.9285500000001,37470.0
531.2313790000001,37514.0
531.534208,37516.0
531.837037,37484.0
532.139866,37506.0
532.442695,37483.0
532.7455240000002,37527.0
533.0483530000001,37529.0
533.3511820000001,37469.0
533.6540110000001,37515.0
533.95684,37371.0
534.259669,37201.0
534.562498,37102.0
534.865327,37255.0
535.168156,37205.0
535.4709850000002,37047.0
535.7738140000001,36588.0
536.0766430000001,36204.0
536.3794720000001,35814.0
536.682301,35127.0
536.98513,34490.0
537.287959,34113.0
537.590788,34116.0
537.893617,34076.0
538.1964460000002,34500.0
538.4992750000001,35015.0
538.8021040000001,35426.0
539.1049330000001,35685.0
539.407762,35965.0
539.710591,36141.0
540.01342,36306.0
540.316249,36436.0
540.619078,36572.0
540.9219070000001,36679.0
541.2247360000001,36874.0
541.5275650000001,37010.0
541.8303940000001,37103.0
542.133223,37100.0
542.436052,36979.0
542.738881,36902.0
543.04171,36896.0
543.3445389999999,36939.0
543.6473680000001,36877.0
543.9501970000001,36647.0
544.2530260000001,36540.0
544.5558550000001,36554.0
544.858684,36674.0
545.161513,36531.0
545.464342,36520.0
545.767171,36569.0
546.0699999999999,36668.0
546.3728290000001,36673.0
546.6756580000001,36419.0
546.9784870000001,36233.0
547.2813160000001,36239.0
547.584145,36510.0
547.886974,36682.0
548.189803,36519.0
548.492632,36160.0
548.7954610000002,35942.0
549.0982900000001,35560.0
549.4011190000001,35234.0
549.7039480000001,35055.0
550.006777,35138.0
550.309606,35481.0
550.612435,35777.0
550.915264,35821.0
551.218093,35711.0
551.5209220000002,35686.0
551.8237510000001,35781.0
552.1265800000001,35768.0
552.4294090000001,36099.0
552.732238,36288.0
553.035067,36199.0
553.337896,36173.0
553.640725,36140.0
553.943554,36141.0
554.2463830000002,36256.0
554.5492120000001,36542.0
554.8520410000001,36603.0
555.1548700000001,36531.0
555.457699,36495.0
555.760528,36514.0
556.063357,36536.0
556.366186,36515.0
556.669015,36497.0
556.9718440000001,36260.0
557.2746730000001,36016.0
557.5775020000001,35913.0
557.8803310000001,35860.0
558.18316,35813.0
558.485989,35627.0
558.788818,35668.0
559.091647,35799.0
559.3944759999999,36094.0
559.6973050000001,36129.0
560.0001340000001,36267.0
560.3029630000001,36416.0
560.6057920000001,36755.0
560.908621,36697.0
561.21145,36270.0
561.514279,35879.0
561.817108,35497.0
562.1199369999999,35308.0
562.4227660000001,35473.0
562.7255950000001,35850.0
563.0284240000001,36067.0
563.3312530000001,36112.0
563.634082,36085.0
563.936911,36177.0
564.23974,36240.0
564.542569,36194.0
564.8453980000002,36281.0
565.1482270000001,36283.0
565.4510560000001,36482.0
565.7538850000001,36470.0
566.056714,36482.0
566.359543,36374.0
566.662372,36300.0
566.965201,36416.0
567.26803,36286.0
567.5708590000002,36259.0
567.8736880000001,36292.0
568.1765170000001,36204.0
568.4793460000001,36277.0
568.782175,36256.0
569.085004,36302.0
569.387833,36297.0
569.690662,36395.0
569.993491,36410.0
570.2963200000002,36370.0
570.5991490000001,36384.0
570.9019780000001,36418.0
571.2048070000001,36401.0
571.507636,36495.0
571.810465,36380.0
572.113294,36358.0
572.416123,36361.0
572.718952,36299.0
573.0217810000001,36332.0
573.3246100000001,36487.0
573.6274390000001,36447.0
573.9302680000001,36472.0
574.233097,36408.0
574.535926,36529.0
574.838755,36503.0
575.141584,36556.0
575.4444129999999,36575.0
575.7472420000001,36495.0
576.0500710000001,36549.0
576.3529000000001,36503.0
576.6557290000001,36488.0
576.958558,36546.0
577.261387,36515.0
577.564216,36485.0
577.867045,36494.0
578.1698739999999,36498.0
578.4727030000001,36466.0
578.7755320000001,36504.0
579.0783610000001,36550.0
579.3811900000001,36520.0
579.684019,36578.0
579.986848,36555.0
580.289677,36566.0
580.592506,36471.0
580.8953350000002,36538.0
581.1981640000001,36461.0
581.5009930000001,36542.0
581.8038220000001,36598.0
582.106651,36662.0
582.40948,36558.0
582.712309,36656.0
583.015138,36591.0
583.317967,36608.0
583.6207960000002,36507.0
583.9236250000001,36583.0
584.2264540000001,36598.0
584.5292830000001,36626.0
584.832112,36613.0
585.134941,36750.0
585.43777,36815.0
585.740599,36685.0
586.043428,36416.0
586.3462570000002,36148.0
586.6490860000001,35917.0
586.9519150000001,35575.0
587.2547440000001,35555.0
587.557573,35695.0
587.860402,35949.0
588.163231,35974.0
588.46606,35831.0
588.768889,35562.0
589.0717180000001,35387.0
589.3745470000001,35099.0
589.6773760000001,35129.0
589.9802050000001,35438.0
590.283034,35770.0
590.585863,35947.0
590.888692,36029.0
591.191521,36120.0
591.4943499999999,36211.0
591.7971790000001,36214.0
592.1000080000001,36355.0
592.4028370000001,36363.0
592.7056660000001,36411.0
593.008495,36551.0
593.311324,36635.0
593.614153,36530.0
593.916982,36589.0
594.2198110000002,36580.0
594.5226400000001,36614.0
594.8254690000001,36636.0
595.1282980000001,36710.0
595.4311270000001,36582.0
595.733956,36513.0
596.036785,36404.0
596.339614,36366.0
596.642443,36431.0
596.9452720000002,36448.0
597.2481010000001,36532.0
597.5509300000001,36523.0
597.8537590000001,36442.0
598.156588,36505.0
598.459417,36495.0
598.762246,36424.0
599.065075,36431.0
599.367904,36416.0
599.6707330000002,36470.0
599.9735620000001,36525.0
600.2763910000001,36463.0
600.5792200000001,36490.0
600.882049,36541.0
601.184878,36472.0
601.487707,36354.0
601.790536,36451.0
602.093365,36433.0
602.3961940000002,36401.0
602.6990230000001,36406.0
603.0018520000001,36411.0
603.3046810000001,36329.0
603.60751,36279.0
603.910339,36308.0
604.213168,36316.0
604.515997,36283.0
604.818826,36307.0
605.1216550000001,36224.0
605.4244840000001,36150.0
605.7273130000001,36231.0
606.0301420000001,36205.0
606.332971,36090.0
606.6358,36089.0
606.938629,36048.0
607.241458,36047.0
607.5442869999999,36073.0
607.8471160000001,35963.0
608.1499450000001,35967.0
608.4527740000001,35995.0
608.7556030000001,35951.0
609.058432,35949.0
609.361261,35870.0
609.66409,35786.0
609.966919,35735.0
610.2697480000002,35624.0
610.5725770000001,35692.0
610.8754060000001,35662.0
611.1782350000001,35671.0
611.4810640000001,35630.0
611.783893,35575.0
612.086722,35561.0
612.389551,35526.0
612.69238,35452.0
612.9952090000002,35440.0
613.2980380000001,35415.0
613.6008670000001,35361.0
613.9036960000001,35348.0
614.206525,35256.0
614.509354,35318.0
614.812183,35168.0
615.115012,35107.0
615.417841,34944.0
615.7206700000002,34925.0
616.0234990000001,34928.0
616.3263280000001,34855.0
616.6291570000001,34810.0
616.931986,34802.0
617.234815,34725.0
617.537644,34812.0
617.840473,34789.0
618.143302,34608.0
618.4461310000002,34387.0
618.7489600000001,33984.0
619.0517890000001,33508.0
619.3546180000001,33066.0
619.657447,32786.0
619.960276,32729.0
620.263105,32783.0
620.565934,33075.0
620.868763,33265.0
621.1715920000001,33425.0
621.4744210000001,33384.0
621.7772500000001,33372.0
622.0800790000001,33375.0
622.382908,33411.0
622.685737,33413.0
622.988566,33231.0
623.291395,33460.0
623.5942239999999,33492.0
623.8970530000001,33340.0
624.1998820000001,33206.0
624.5027110000001,33132.0
624.8055400000001,32987.0
625.108369,32840.0
625.411198,32685.0
625.714027,32635.0
626.016856,32735.0
626.3196850000002,32606.0
626.6225140000001,32604.0
626.9253430000001,32564.0
627.2281720000001,32478.0
627.5310010000001,32478.0
627.83383,32409.0
628.136659,32484.0
628.439488,32365.0
628.742317,32197.0
629.0451460000002,32152.0
629.3479750000001,32037.0
629.6508040000001,32065.0
629.9536330000001,32005.0
630.256462,31975.0
630.559291,31847.0
630.86212,31759.0
631.164949,31757.0
631.467778,31702.0
631.7706070000002,31553.0
632.0734360000001,31552.0
632.3762650000001,31619.0
632.6790940000001,31454.0
632.981923,31416.0
633.284752,31385.0
633.587581,31268.0
633.89041,31326.0
634.193239,31288.0
634.4960680000002,31047.0
634.7988970000001,31061.0
635.1017260000001,30992.0
635.4045550000001,30951.0
635.707384,30855.0
636.010213,30823.0
636.313042,30795.0
636.615871,30682.0
636.9187,30700.0
637.2215290000001,30728.0
637.5243580000001,30636.0
637.8271870000001,30528.0
638.1300160000001,30516.0
638.432845,30414.0
638.735674,30287.0
639.038503,30271.0
639.341332,30082.0
639.6441609999999,30072.0
639.9469900000001,29865.0
640.2498190000001,29633.0
640.5526480000001,29319.0
640.8554770000001,29026.0
641.158306,28794.0
641.461135,28833.0
641.763964,29059.0
642.066793,29250.0
642.3696220000002,29159.0
642.6724510000001,29103.0
642.9752800000001,29174.0
643.2781090000001,29000.0
643.5809380000001,28841.0
643.883767,28817.0
644.186596,28836.0
644.489425,28554.0
644.792254,27936.0
645.0950830000002,27471.0
645.3979120000001,26890.0
645.7007410000001,26262.0
646.0035700000001,26077.0
646.306399,26318.0
646.609228,26877.0
646.912057,26904.0
647.214886,27126.0
647.517715,27282.0
647.8205440000002,27363.0
648.1233730000001,27475.0
648.4262020000001,27439.0
648.7290310000001,27462.0
649.03186,27440.0
649.334689,27485.0
649.637518,27568.0
649.940347,27702.0
650.243176,27530.0
650.5460050000002,27445.0
650.8488340000001,27413.0
651.1516630000001,27293.0
651.4544920000001,27178.0
651.757321,27086.0
652.06015,26925.0
652.362979,26955.0
652.665808,26949.0
652.968637,26845.0
653.2714660000001,26788.0
653.5742950000001,26633.0
653.8771240000001,26527.0
654.1799530000001,26500.0
654.482782,26497.0
654.785611,26349.0
655.08844,26267.0
655.391269,26205.0
655.6940979999999,26169.0
655.9969270000001,26033.0
656.2997560000001,25965.0
656.6025850000001,25746.0
656.9054140000001,25716.0
657.208243,25706.0
657.511072,25795.0
657.813901,25815.0
658.11673,25847.0
658.4195590000002,25729.0
658.7223880000001,25646.0
659.0252170000001,25615.0
659.3280460000001,25542.0
659.6308750000001,25540.0
659.933704,25530.0
660.236533,25349.0
660.539362,25318.0
660.842191,25160.0
661.1450200000002,25133.0
661.4478490000001,25100.0
661.7506780000001,25168.0
662.0535070000001,25084.0
662.356336,25092.0
662.659165,25123.0
662.961994,25064.0
663.264823,24872.0
663.567652,24707.0
663.8704810000002,24656.0
664.1733100000001,24549.0
664.4761390000001,24512.0
664.7789680000001,24624.0
665.081797,24568.0
665.384626,24408.0
665.687455,24446.0
665.990284,24273.0
666.293113,24142.0
666.5959420000002,24256.0
666.8987710000001,24271.0
667.2016000000001,24075.0
667.5044290000001,24101.0
667.807258,24009.0
668.110087,23876.0
668.412916,23670.0
668.715745,23647.0
669.018574,23751.0
669.3214030000001,23795.0
669.6242320000001,23575.0
669.9270610000001,23474.0
670.2298900000001,23490.0
670.532719,23332.0
670.835548,23150.0
671.138377,23229.0
671.441206,23281.0
671.7440350000002,23176.0
672.0468640000001,23173.0
672.3496930000001,23091.0
672.6525220000001,23170.0
672.9553510000001,23057.0
673.25818,22857.0
673.561009,22899.0
673.863838,22817.0
674.166667,22666.0
674.4694960000002,22595.0
674.7723250000001,22485.0
675.0751540000001,22465.0
675.3779830000001,22272.0
675.6808120000001,22285.0
675.983641,22099.0
676.28647,22056.0
676.589299,22143.0
676.892128,22024.0
677.1949570000002,22001.0
677.4977860000001,22012.0
677.8006150000001,21796.0
678.1034440000001,21693.0
678.406273,21735.0
678.709102,21652.0
679.011931,21735.0
679.31476,21740.0
679.617589,21604.0
679.9204180000002,21446.0
680.2232470000001,21345.0
680.5260760000001,21464.0
680.8289050000001,21381.0
681.131734,21264.0
681.434563,21287.0
681.737392,21090.0
682.040221,21081.0
682.34305,20720.0
682.6458790000001,20391.0
682.9487080000001,20194.0
683.2515370000001,19804.0
683.5543660000001,19666.0
683.857195,19717.0
684.160024,19687.0
684.462853,19762.0
684.765682,19822.0
685.068511,19881.0
685.3713400000001,20027.0
685.6741690000001,20024.0
685.9769980000001,19386.0
686.2798270000001,19026.0
686.582656,18671.0
686.885485,18402.0
687.188314,18411.0
687.491143,18996.0
687.7939720000002,18862.0
688.0968010000001,19060.0
688.3996300000001,19024.0
688.7024590000001,19026.0
689.0052880000001,19039.0
689.308117,18934.0
689.610946,18870.0
689.913775,18683.0
690.216604,18657.0
690.5194330000002,18724.0
690.8222620000001,18536.0
691.1250910000001,18650.0
691.4279200000001,18551.0
691.7307490000001,18521.0
692.033578,18340.0
692.336407,18299.0
692.639236,18250.0
692.942065,18312.0
693.2448940000002,18026.0
693.5477230000001,18089.0
693.8505520000001,18171.0
694.1533810000001,17934.0
694.45621,17889.0
694.759039,17772.0
695.061868,17695.0
695.364697,17590.0
695.667526,17479.0
695.9703550000002,17362.0
696.2731840000001,17309.0
696.5760130000001,17311.0
696.8788420000001,17448.0
697.181671,17137.0
697.4845,16979.0
697.787329,17086.0
698.090158,16717.0
698.392987,16666.0
698.6958160000001,16565.0
698.9986450000001,16540.0
699.3014740000001,16553.0
699.6043030000001,16372.0
699.907132,16366.0
700.209961,16327.0
700.51279,16346.0
700.815619,16103.0
701.118448,15939.0
701.4212770000001,15894.0
701.7241060000001,15896.0
702.0269350000001,15830.0
702.3297640000001,15582.0
702.632593,15580.0
702.935422,15608.0
703.238251,15566.0
703.54108,15392.0
703.8439090000002,15450.0
704.1467380000001,15290.0
704.4495670000001,15226.0
704.7523960000001,15105.0
705.0552250000001,15139.0
705.358054,14975.0
705.660883,14815.0
705.963712,14656.0
706.266541,14588.0
706.5693700000002,14583.0
706.8721990000001,14642.0
707.1750280000001,14555.0
707.4778570000001,14372.0
707.7806860000001,14356.0
708.083515,14254.0
708.386344,14223.0
708.689173,14177.0
708.992002,14057.0
709.2948310000002,14012.0
709.5976600000001,13961.0
709.9004890000001,13883.0
710.2033180000001,13827.0
710.506147,13876.0
710.808976,13756.0
711.111805,13737.0
711.414634,13705.0
711.717463,13585.0
712.0202920000002,13526.0
712.3231210000001,13587.0
712.6259500000001,13427.0
712.9287790000001,13374.0
713.231608,13264.0
713.534437,13247.0
713.837266,13227.0
714.140095,13173.0
714.442924,13021.0
714.7457530000001,12959.0
715.0485820000001,12914.0
715.3514110000001,12788.0
715.6542400000001,12766.0
715.957069,12725.0
716.259898,12662.0
716.562727,12687.0
716.865556,12559.0
717.168385,12506.0
717.4712140000001,12534.0
717.7740430000001,12424.0
718.0768720000001,12327.0
718.3797010000001,12259.0
718.68253,12205.0
718.985359,12209.0
719.288188,12143.0
719.591017,12062.0
719.8938460000002,12043.0
720.1966750000001,11999.0
720.4995040000001,11830.0
720.8023330000001,11768.0
721.1051620000001,11815.0
721.407991,11786.0
721.71082,11717.0
722.013649,11565.0
722.316478,11576.0
722.6193070000002,11415.0
722.9221360000001,11399.0
723.2249650000001,11358.0
723.5277940000001,11401.0
723.8306230000001,11249.0
724.133452,11124.0
724.436281,11123.0
724.73911,11162.0
725.041939,11040.0
725.3447680000002,10914.0
725.6475970000001,10837.0
725.9504260000001,10801.0
726.2532550000001,10685.0
726.556084,10754.0
726.858913,10649.0
727.161742,10540.0
727.464571,10516.0
727.7674,10387.0
728.0702290000002,10465.0
728.3730580000001,10444.0
728.6758870000001,10409.0
728.9787160000001,10281.0
729.281545,10226.0
729.584374,10185.0
729.887203,10151.0
730.190032,9994.0
730.492861,9926.0
730.7956900000001,9943.0
731.0985190000001,9943.0
731.4013480000001,9965.0
731.7041770000001,9828.0
732.007006,9716.0
732.309835,9590.0
732.612664,9559.0
732.915493,9562.0
733.218322,9543.0
733.5211510000001,9509.0
733.8239800000001,9427.0
734.1268090000001,9295.0
734.4296380000001,9161.0
734.732467,9198.0
735.035296,9112.0
735.338125,9101.0
735.640954,9067.0
735.9437830000002,9039.0
736.2466120000001,9024.0
736.5494410000001,8907.0
736.8522700000001,8830.0
737.1550990000001,8761.0
737.457928,8736.0
737.760757,8727.0
738.063586,8674.0
738.366415,8612.0
738.6692440000002,8479.0
738.9720730000001,8501.0
739.2749020000001,8487.0
739.5777310000001,8404.0
739.8805600000001,8401.0
740.183389,8339.0
740.486218,8247.0
740.789047,8102.0
741.091876,8107.0
741.3947050000002,8096.0
741.6975340000001,8056.0
742.0003630000001,7898.0
742.3031920000001,7836.0
742.606021,7789.0
742.90885,7740.0
743.211679,7722.0
743.514508,7684.0
743.817337,7671.0
744.1201660000002,7559.0
744.4229950000001,7597.0
744.7258240000001,7497.0
745.0286530000001,7439.0
745.331482,7360.0
745.634311,7324.0
745.93714,7231.0
746.239969,7232.0
746.542798,7185.0
746.8456270000001,7098.0
747.1484560000001,7086.0
747.4512850000001,7008.0
747.7541140000001,6943.0
748.056943,6880.0
748.359772,6810.0
748.662601,6876.0
748.96543,6683.0
749.2682590000002,6705.0
749.5710880000001,6635.0
749.8739170000001,6587.0
750.1767460000001,6606.0
750.4795750000001,6571.0
750.782404,6482.0
751.085233,6416.0
751.388062,6335.0
751.690891,6320.0
751.9937200000002,6275.0
752.2965490000001,6281.0
752.5993780000001,6167.0
752.9022070000001,6123.0
753.2050360000001,6185.0
753.507865,6154.0
753.810694,6076.0
754.113523,6017.0
754.416352,5933.0
754.7191810000002,5914.0
755.0220100000001,5875.0
755.3248390000001,5821.0
755.6276680000001,5769.0
755.9304970000001,5731.0
756.233326,5769.0
756.536155,5748.0
756.838984,5690.0
757.141813,5661.0
757.4446420000002,5595.0
757.7474710000001,5491.0
758.0503000000001,5468.0
758.3531290000001,5402.0
758.655958,5442.0
758.958787,5377.0
759.261616,5384.0
759.564445,5357.0
759.867274,5358.0
760.1701030000002,5237.0
760.4729320000001,5246.0
760.7757610000001,5147.0
761.0785900000001,5118.0
761.381419,5076.0
761.684248,5074.0
761.987077,5065.0
762.289906,5059.0
762.592735,5029.0
762.8955640000001,4954.0
763.1983930000001,4877.0
763.5012220000001,4780.0
763.8040510000001,4884.0
764.10688,4918.0
764.409709,4837.0
764.712538,4805.0
765.015367,4823.0
765.3181960000002,4829.0
765.6210250000001,4699.0
765.9238540000001,4663.0
766.2266830000001,4536.0
766.5295120000001,4518.0
766.832341,4605.0
767.13517,4479.0
767.437999,4454.0
767.740828,4479.0
768.0436570000002,4461.0
768.3464860000001,4397.0
768.6493150000001,4408.0
768.9521440000001,4419.0
769.2549730000001,4389.0
769.557802,4361.0
769.860631,4360.0
770.16346,4265.0
770.466289,4222.0
770.7691180000002,4196.0
771.0719470000001,4179.0
771.3747760000001,4204.0
771.6776050000001,4073.0
771.9804340000001,4033.0
772.283263,4052.0
772.586092,4031.0
772.888921,3992.0
773.19175,4050.0
773.4945790000002,4042.0
773.7974080000001,4028.0
774.1002370000001,4007.0
774.4030660000001,3932.0
774.705895,3887.0
775.008724,3911.0
775.311553,3875.0
775.614382,3782.0
775.917211,3856.0
776.2200400000002,3893.0
776.5228690000001,3807.0
776.8256980000001,3773.0
777.1285270000001,3833.0
777.431356,3780.0
777.734185,3661.0
778.037014,3737.0
778.339843,3722.0
778.642672,3691.0
778.9455010000001,3666.0
779.2483300000001,3638.0
779.5511590000001,3625.0
779.8539880000001,3533.0
780.156817,3502.0
780.459646,3508.0
780.762475,3556.0
781.065304,3463.0
781.3681330000002,3390.0
781.6709620000001,3373.0
781.9737910000001,3313.0
782.2766200000001,3332.0
782.5794490000001,3278.0
782.882278,3380.0
783.185107,3384.0
783.487936,3369.0
783.790765,3408.0
784.0935940000002,3329.0
784.3964230000001,3339.0
784.6992520000001,3243.0
785.0020810000001,3261.0
785.3049100000001,3241.0
785.607739,3154.0
785.910568,3192.0
786.2133970000002,3169.0
786.5162260000002,3220.0
786.8190550000002,3185.0
787.1218840000001,3115.0
787.4247130000001,3168.0
787.7275420000001,3109.0
788.0303710000001,3036.0
788.3332,3049.0
788.636029,3031.0
788.9388580000002,2970.0
789.2416870000002,2994.0
789.5445160000002,2986.0
789.8473450000001,2965.0
790.1501740000001,2916.0
790.4530030000001,2889.0
790.755832,2877.0
791.058661,2904.0
791.36149,2921.0
791.6643190000002,2895.0
791.9671480000002,2843.0
792.2699770000002,2819.0
792.5728060000001,2854.0
792.8756350000001,2869.0
793.1784640000001,2784.0
793.481293,2713.0
793.784122,2673.0
794.0869510000002,2727.0
794.3897800000002,2740.0
794.6926090000002,2770.0
794.9954380000001,2750.0
795.2982670000001,2718.0
795.6010960000001,2634.0
795.9039250000001,2602.0
796.206754,2630.0
796.509583,2617.0
796.8124120000002,2572.0
797.1152410000002,2647.0
797.4180700000002,2598.0
797.7208990000001,2583.0
798.0237280000001,2596.0
798.3265570000001,2541.0
798.6293860000001,2536.0
798.932215,2572.0
799.235044,2509.0
799.5378730000002,2473.0
799.8407020000002,2542.0
800.1435310000002,2475.0
800.4463600000001,2493.0
800.7491890000001,2471.0
801.0520180000001,2414.0
801.3548470000001,2396.0
801.657676,2447.0
801.960505,2409.0
802.2633340000002,2370.0
802.5661630000002,2462.0
802.8689920000002,2474.0
803.1718210000001,2395.0
803.4746500000001,2386.0
803.7774790000001,2346.0
804.0803080000001,2383.0
804.383137,2271.0
804.685966,2343.0
804.9887950000002,2296.0
805.2916240000002,2295.0
805.5944530000002,2308.0
805.8972820000001,2317.0
806.2001110000001,2339.0
806.5029400000001,2311.0
806.805769,2232.0
807.108598,2241.0
807.4114270000002,2219.0
807.7142560000002,2185.0
808.0170850000002,2182.0
808.3199140000002,2127.0
808.6227430000001,2144.0
808.9255720000001,2132.0
809.2284010000001,2211.0
809.53123,2143.0
809.834059,2149.0
810.1368880000002,2120.0
810.4397170000002,2085.0
810.7425460000002,2082.0
811.0453750000001,2035.0
811.3482040000001,2021.0
